ltcy,svc_cpu_use,svc_cpu_thr,svc_net_use,svc_disk_use,system_cpu_use,system_cpu_sat,system_net_use,svc_req_size,svc_resp_size,svc_pods,svc_req_rate
-2.2072749131897207,0.31,0.33166247903553997,0.3252038316498608,0.5783151946458889,2.03,1.5905413611111114,10.279430769024774,0.0017043209075927733,0.011962556838989257,7.0,0.98
-1.8325814637483102,0.38,0.3,0.3513324035424724,0.6015196718875614,2.13,1.6078240000000001,12.616215927205676,0.0027022361755371094,0.018684062957763672,7.0,1.62
-1.5141277326297755,0.37,0.31622776601683794,0.36156938735877514,0.5828177427297812,2.1,1.3904340277777778,12.861366977472477,0.0034958934783935547,0.024153404235839844,7.0,2.18
-1.4271163556401458,0.39,0.3,0.3617965976991622,0.6898914135258482,2.04,1.730101777777778,12.335012476468977,0.0032889461517333985,0.022317066192626953,6.0,2.13
-1.3862943611198906,0.37,0.31622776601683794,0.3738148845372684,0.7142453453276894,2.02,1.9173017777777779,11.895583738165442,0.003387699127197266,0.022961273193359374,3.0,2.22
-1.3862943611198906,0.34,0.2449489742783178,0.3677413853531648,0.6957048818779744,2.08,2.0344267777777776,10.68478311081262,0.002412557601928711,0.0008075046539306641,7.0,2.09
-0.4942963218147801,0.33,0.33166247903553997,0.3238010593050617,0.621189827708235,2.1,1.8036489999999998,11.138891990666185,0.003215312957763672,0.021899662017822265,7.0,2.09
-1.3862943611198906,0.36,0.3,0.3257010015728185,0.6176541060317238,2.11,1.6116302500000002,14.329430049556983,0.0030933952331542967,0.020993423461914063,7.0,2.0
-1.3862943611198906,0.36,0.3,0.4317816069961025,0.6946136221154918,2.03,1.44,14.276084749363768,0.00312230110168457,0.021238489151000975,7.0,2.0
-1.5141277326297755,0.36,0.22360679774997896,0.45107437731716743,0.685625597630195,2.01,1.4835239999999998,14.418762986834164,0.00334895133972168,0.022932977676391603,7.0,2.09
-1.4271163556401458,0.34,0.2645751311064591,0.3703001124889461,0.622207778249415,2.06,1.41015625,11.304752471605703,0.002729969024658203,0.0007800197601318359,7.0,1.96
-1.3862943611198906,0.34,0.282842712474619,0.3655187729634032,0.6893179943060442,2.04,1.436801777777778,11.535713075729626,0.0035006237030029298,0.02406139373779297,7.0,2.18
-1.3862943611198906,0.2,0.31622776601683794,0.36026923337549627,0.705365839516997,2.04,1.256267361111111,10.978230083739806,0.0033826255798339844,0.022936840057373047,7.0,2.22
-1.4271163556401458,0.37,0.31622776601683794,0.3742396084063284,0.6471748381021448,2.0,1.4133246944444446,10.764375596074547,0.0028928565979003907,0.002030820846557617,7.0,2.18
-1.4696759700589417,0.34,0.33166247903553997,0.3631922852885778,0.584475707780147,1.99,1.188826777777778,10.82687706942775,0.0031414794921875,0.021227617263793946,7.0,2.09
-1.4271163556401458,0.35,0.34641016151377546,0.3338757647323848,0.6747421932007527,1.98,1.140624,10.785314929711864,0.0028902721405029298,0.019871559143066406,4.0,1.82
-1.3862943611198906,0.35,0.33166247903553997,0.34918791700959245,0.6980526268157694,1.94,1.0278580277777778,10.06712556232854,0.00289006233215332,0.019866867065429686,7.0,1.82
-1.3862943611198906,0.32,0.31622776601683794,0.32164981705672097,0.6454644867800384,1.97,1.1200694444444446,10.239854736843299,0.002915363311767578,0.020439395904541014,7.0,1.78
-1.4271163556401458,0.33,0.3,0.3247906670953631,0.6118664826369402,2.01,1.0564413611111112,10.621187767129276,0.002778644561767578,0.01932978630065918,7.0,1.73
-1.0788096613719298,0.4,0.2645751311064591,0.3728682516768094,0.6922624481137387,2.15,1.170724,13.569605773349133,0.0036447715759277345,0.024937505722045897,7.0,2.31
-1.1086626245216111,0.48,0.34641016151377546,0.43105507467344983,0.6977934121439924,2.35,1.1438302500000002,17.739017381731212,0.004754171371459961,0.03223546028137207,7.0,3.07
